user_genome	classification	closest_genome_reference	closest_genome_reference_radius	closest_genome_taxonomy	closest_genome_ani	closest_genome_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings
WILDCHIMP_A01_WC1_S1__DASTool_bins.metabat2.080	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-488;s__CAG-488 sp963625295	GCA_963625295.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-488;s__CAG-488 sp963625295	97.35	0.935	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_000434915.1, s__CAG-488 sp000434915, 95.0, 84.68, 0.405; GCA_963616775.1, s__CAG-488 sp963616775, 95.0, 83.58, 0.236; GCA_963649715.1, s__CAG-488 sp963649715, 95.0, 90.87, 0.802; GCA_963648385.1, s__CAG-488 sp963648385, 95.0, 88.95, 0.683; GCA_934488615.1, s__CAG-488 sp934488615, 95.0, 84.04, 0.364; GCA_000434055.1, s__CAG-488 sp000434055, 95.0, 83.92, 0.362; GCA_937892835.1, s__CAG-488 sp937892835, 95.0, 85.71, 0.307; GCA_963631735.1, s__CAG-488 sp963631735, 95.0, 85.93, 0.435	N/A	N/A	N/A	N/A
WILDCHIMP_A01_WC1_S1__DASTool_bins.metabat2.088	d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Bulleidia;s__	N/A	N/A	N/A	N/A	N/A	GCA_963593385.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Bulleidia;s__Bulleidia sp963593385	91.47	0.758	d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Bulleidia;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_963605225.1, s__Bulleidia sp963605225, 95.0, 88.92, 0.654; GCA_963645035.1, s__Bulleidia sp963645035, 95.0, 86.24, 0.498; GCA_034088345.1, s__Bulleidia sp905194705, 95.0, 81.19, 0.209	93.67	11	0.99769	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
WILDCHIMP_A01_WC1_S1__DASTool_bins.metabat2.101	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Paratractidigestivibacter;s__	N/A	N/A	N/A	N/A	N/A	GCA_963649365.1	95.0	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Paratractidigestivibacter;s__Paratractidigestivibacter sp963649365	94.02	0.746	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Paratractidigestivibacter;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_030530145.1, s__Paratractidigestivibacter sp030530145, 95.0, 91.11, 0.674; GCA_963640745.1, s__Paratractidigestivibacter sp963640745, 95.0, 87.2, 0.385; GCA_963605405.1, s__Paratractidigestivibacter sp963605405, 95.0, 86.6, 0.345; GCA_963610995.1, s__Paratractidigestivibacter sp963610995, 95.0, 85.2, 0.271; GCF_963660155.1, s__Paratractidigestivibacter sp963660155, 95.0, 85.06, 0.27; GCA_934660915.1, s__Paratractidigestivibacter sp934660915, 95.0, 84.6, 0.237; GCA_003150175.1, s__Paratractidigestivibacter sp003150175, 95.0, 84.59, 0.232; GCA_900540955.1, s__Paratractidigestivibacter sp900540955, 95.0, 84.37, 0.23	80.62	11	0.99762	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
WILDCHIMP_A01_WC1_S1__DASTool_bins.metabat2.127	d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Bulleidia;s__	N/A	N/A	N/A	N/A	N/A	GCA_963638375.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Bulleidia;s__Bulleidia sp963638375	94.49	0.855	d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Bulleidia;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_963659075.1, s__Bulleidia sp963659075, 95.0, 90.91, 0.749; GCA_963621095.1, s__Bulleidia sp963621095, 95.0, 90.82, 0.796; GCA_963650865.1, s__Bulleidia sp963650865, 95.0, 88.73, 0.701; GCA_963661415.1, s__Bulleidia sp963661415, 95.0, 88.22, 0.669; GCA_963600555.1, s__Bulleidia sp963600555, 95.0, 84.46, 0.285; GCA_963613355.1, s__Bulleidia sp963613355, 95.0, 82.29, 0.315	93.43	11	0.99874	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
WILDCHIMP_B01_WC2_S2__DASTool_bins.concoct.024	d__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Lentihominibacter;s__	N/A	N/A	N/A	N/A	N/A	GCA_905193765.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Lentihominibacter;s__Lentihominibacter sp905193765	89.66	0.616	d__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Lentihominibacter;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_934255435.1, s__Lentihominibacter sp934255435, 95.0, 84.51, 0.263; GCA_934277495.1, s__Lentihominibacter sp934277495, 95.0, 83.73, 0.27	93.11	11	0.9878	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
WILDCHIMP_B01_WC2_S2__DASTool_bins.concoct.025	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Butyricicoccus_A;s__Butyricicoccus_A sp963595115	GCA_963595115.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Butyricicoccus_A;s__Butyricicoccus_A sp963595115	98.77	0.895	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_934532985.1, s__Butyricicoccus_A sp934532985, 95.0, 84.67, 0.382	N/A	N/A	N/A	N/A
WILDCHIMP_B01_WC2_S2__DASTool_bins.concoct.057	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Ligilactobacillus;s__Ligilactobacillus sp036846325	GCF_036846325.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Ligilactobacillus;s__Ligilactobacillus sp036846325	96.13	0.877	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCF_900113455.1, s__Ligilactobacillus ruminis, 95.0, 89.77, 0.714; GCA_041854925.1, s__Ligilactobacillus sp041854925, 95.0, 90.27, 0.74	N/A	N/A	N/A	N/A
WILDCHIMP_B01_WC2_S2__DASTool_bins.concoct.068	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Anaerotardibacter;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Anaerotardibacter;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_963597045.1, s__Anaerotardibacter sp963597045, 95.0, 87.79, 0.465; GCA_963635145.1, s__Anaerotardibacter sp963635145, 95.0, 87.03, 0.51; GCA_963591685.1, s__Anaerotardibacter sp963591685, 95.0, 87.03, 0.451; GCA_030530215.1, s__Anaerotardibacter sp030530215, 95.0, 86.39, 0.518	95.61	11	0.98939	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
WILDCHIMP_B01_WC2_S2__DASTool_bins.concoct.130	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerostipes;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerostipes;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_019423795.1, s__Anaerostipes sp019423795, 95.0, 88.96, 0.575; GCA_902362875.1, s__Anaerostipes sp900066705, 95.0, 88.34, 0.506; GCA_036312945.1, s__Anaerostipes hadrus_C, 95.0, 88.19, 0.57; GCF_030296915.1, s__Anaerostipes hadrus, 95.0, 87.88, 0.561; GCF_025567365.1, s__Anaerostipes amylophilus, 95.0, 87.44, 0.544	86.44	11	0.99292	Genome not assigned to closest species as it falls outside its pre-defined ANI radius;Genome has more than 10.8% of markers with multiple hits
WILDCHIMP_B01_WC2_S2__DASTool_bins.concoct.153	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Senegalimassilia;s__	N/A	N/A	N/A	N/A	N/A	GCA_963613135.1	95.0	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Senegalimassilia;s__Senegalimassilia sp963613135	94.54	0.81	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Senegalimassilia;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_963593315.1, s__Senegalimassilia sp963593315, 95.0, 88.86, 0.31; GCA_963627055.1, s__Senegalimassilia sp963627055, 95.0, 88.35, 0.376; GCA_963604235.1, s__Senegalimassilia sp963604235, 95.0, 86.12, 0.263; GCA_963633085.1, s__Senegalimassilia sp963633085, 95.0, 85.39, 0.256; GCA_963639885.1, s__Senegalimassilia sp963639885, 95.0, 84.62, 0.285; GCA_963635025.1, s__Senegalimassilia sp963635025, 95.0, 84.15, 0.214; GCA_963597295.1, s__Senegalimassilia sp963597295, 95.0, 83.7, 0.169	93.59	11	0.99032	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
WILDCHIMP_B01_WC2_S2__DASTool_bins.concoct.207_sub	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__QAMH01;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__QAMH01;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	87.63	11	0.8712	N/A
WILDCHIMP_B01_WC2_S2__DASTool_bins.concoct.209	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerobutyricum;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerobutyricum;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCF_000173975.1, s__Anaerobutyricum hallii, 95.0, 90.09, 0.527; GCA_963600375.1, s__Anaerobutyricum sp963600375, 95.0, 88.12, 0.379; GCF_934307085.1, s__Anaerobutyricum sp934307085, 95.0, 86.36, 0.408; GCA_934317185.1, s__Anaerobutyricum sp934317185, 95.0, 84.2, 0.235; GCF_900209925.1, s__Anaerobutyricum soehngenii, 95.0, 83.63, 0.216	90.61	11	0.99181	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
WILDCHIMP_B01_WC2_S2__DASTool_bins.maxbin2.037_sub	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__	N/A	N/A	N/A	N/A	N/A	GCA_963603165.1	95.0	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella sp963603165	90.93	0.725	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_963613305.1, s__Collinsella sp963613305, 95.0, 87.48, 0.454; GCA_963611895.1, s__Collinsella sp963611895, 95.0, 86.93, 0.348; GCA_963633065.1, s__Collinsella sp963633065, 95.0, 81.46, 0.15	83.16	11	0.98972	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
WILDCHIMP_B01_WC2_S2__DASTool_bins.metabat2.017	d__Bacteria;p__Bacillota;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__UBA1822;s__	N/A	N/A	N/A	N/A	N/A	GCA_963619995.1	95.0	d__Bacteria;p__Bacillota;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__UBA1822;s__UBA1822 sp963619995	94.03	0.731	d__Bacteria;p__Bacillota;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__UBA1822;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_963615055.1, s__UBA1822 sp963615055, 95.0, 87.56, 0.544; GCA_963634795.1, s__UBA1822 sp963634795, 95.0, 85.98, 0.411	98.99	11	0.99775	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
WILDCHIMP_B01_WC2_S2__DASTool_bins.metabat2.062	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Alectryocaccobium;s__	N/A	N/A	N/A	N/A	N/A	GCA_963660835.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Alectryocaccobium;s__Alectryocaccobium sp963660835	89.6	0.7	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Alectryocaccobium;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_963595425.1, s__Alectryocaccobium sp963595425, 95.0, 87.17, 0.631	87.67	11	0.99611	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
WILDCHIMP_B01_WC2_S2__DASTool_bins.metabat2.068	d__Bacteria;p__Bacillota;c__Bacilli;o__RFN20;f__CAG-288;g__Enterosoma;s__Enterosoma sp963617725	GCA_963617725.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__RFN20;f__CAG-288;g__Enterosoma;s__Enterosoma sp963617725	96.74	0.865	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_963653505.1, s__Enterosoma sp963653505, 95.0, 92.32, 0.731	N/A	N/A	N/A	N/A
WILDCHIMP_B01_WC2_S2__DASTool_bins.metabat2.144	d__Bacteria;p__Bacillota;c__Bacilli;o__RF39;f__UBA660;g__UBA3789;s__UBA3789 sp934131175	GCA_934131175.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__RF39;f__UBA660;g__UBA3789;s__UBA3789 sp934131175	98.44	0.847	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_934140575.1, s__UBA3789 sp934140575, 95.0, 83.44, 0.296; GCA_900543055.1, s__UBA3789 sp900543055, 95.0, 94.12, 0.756; GCA_963661295.1, s__UBA3789 sp963661295, 95.0, 84.79, 0.287	N/A	N/A	N/A	N/A
WILDCHIMP_C03_WC19_S19__DASTool_bins.concoct.008_sub	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Avilachnospira;s__	N/A	N/A	N/A	N/A	N/A	GCA_963595005.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Avilachnospira;s__Avilachnospira sp963595005	86.91	0.475	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Avilachnospira;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	87.93	11	0.9965	N/A
WILDCHIMP_C03_WC19_S19__DASTool_bins.concoct.024	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__	N/A	N/A	N/A	N/A	N/A	GCA_934229335.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp934229335	92.77	0.74	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_934272845.1, s__Prevotella sp934272845, 95.0, 87.42, 0.337; GCA_036844425.1, s__Prevotella sp036844425, 95.0, 84.64, 0.234	93.96	11	0.99835	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
WILDCHIMP_C03_WC19_S19__DASTool_bins.concoct.035_sub	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCF_934416185.1, s__Blautia_A sp934416185, 95.0, 89.95, 0.503; GCF_018919065.1, s__Blautia_A sp018919065, 95.0, 88.69, 0.407; GCA_963605995.1, s__Blautia_A sp963605995, 95.0, 85.79, 0.272; GCF_033096465.1, s__Blautia_A luti, 95.0, 85.52, 0.252; GCA_003471165.1, s__Blautia_A sp003471165, 95.0, 85.5, 0.254; GCF_025148125.1, s__Blautia_A wexlerae, 95.13, 85.37, 0.264; GCF_013300825.1, s__Blautia_A wexlerae_B, 95.0, 84.96, 0.274; GCA_003477525.1, s__Blautia_A sp003477525, 95.0, 84.95, 0.253; GCA_934437695.1, s__Blautia_A sp934437695, 95.0, 84.7, 0.274; GCA_958454115.1, s__Blautia_A wexlerae_C, 95.0, 83.86, 0.158; GCA_934409175.1, s__Blautia_A sp934409175, 95.0, 81.99, 0.157	71.31	11	0.99031	Genome has more than 11.7% of markers with multiple hits;Genome not assigned to closest species as it falls outside its pre-defined ANI radius
WILDCHIMP_C03_WC19_S19__DASTool_bins.concoct.069_sub	d__Bacteria;p__Bacillota;c__Bacilli;o__RFN20;f__CAG-826;g__Alloenteromonas;s__	N/A	N/A	N/A	N/A	N/A	GCA_963650805.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__RFN20;f__CAG-826;g__Alloenteromonas;s__Alloenteromonas sp963650805	85.87	0.562	d__Bacteria;p__Bacillota;c__Bacilli;o__RFN20;f__CAG-826;g__Alloenteromonas;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_963633165.1, s__Alloenteromonas sp963633165, 95.0, 82.41, 0.256	90.41	11	0.99659	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
WILDCHIMP_C03_WC19_S19__DASTool_bins.concoct.094	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus;s__Ruminococcus sp900540005	GCA_900540005.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus;s__Ruminococcus sp900540005	97.71	0.823	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
WILDCHIMP_C03_WC19_S19__DASTool_bins.concoct.125	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__UBA6398;s__UBA6398 sp963626585	GCA_963626585.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__UBA6398;s__UBA6398 sp963626585	98.06	0.945	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_963644855.1, s__UBA6398 sp963644855, 95.0, 86.69, 0.681; GCA_963660485.1, s__UBA6398 sp963660485, 95.0, 93.43, 0.903	N/A	N/A	N/A	N/A
WILDCHIMP_C03_WC19_S19__DASTool_bins.concoct.126	d__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__Intestinibacter;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__Intestinibacter;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCF_000154445.1, s__Intestinibacter bartlettii, 95.0, 86.25, 0.355; GCF_018917435.1, s__Intestinibacter bartlettii_A, 95.0, 84.66, 0.273; GCF_015667935.1, s__Intestinibacter sp900540355, 95.0, 84.06, 0.241; GCA_945931665.1, s__Intestinibacter sp945931665, 95.0, 83.72, 0.272; GCF_022780145.1, s__Intestinibacter sp022780145, 95.0, 83.28, 0.165; GCF_034113885.1, s__Intestinibacter sp034113885, 95.0, 82.68, 0.171	95.19	11	0.9843	N/A
WILDCHIMP_C03_WC19_S19__DASTool_bins.concoct.156	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CALWOS01;s__	N/A	N/A	N/A	N/A	N/A	GCA_963595735.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CALWOS01;s__CALWOS01 sp963595735	94.79	0.844	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CALWOS01;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	88.66	11	0.99763	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
WILDCHIMP_C03_WC19_S19__DASTool_bins.concoct.158	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__	N/A	N/A	N/A	N/A	N/A	GCA_963626055.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger sp963626055	91.65	0.762	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_004000625.1, s__Gemmiger qucibialis, 95.0, 90.68, 0.72	87.57	11	0.99917	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
WILDCHIMP_C03_WC19_S19__DASTool_bins.concoct.173	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__	N/A	N/A	N/A	N/A	N/A	GCA_963595925.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola sp963595925	90.31	0.805	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	80.48	11	0.99716	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
WILDCHIMP_C03_WC19_S19__DASTool_bins.concoct.181	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerobutyricum;s__	N/A	N/A	N/A	N/A	N/A	GCF_000173975.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerobutyricum;s__Anaerobutyricum hallii	88.45	0.409	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerobutyricum;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCF_934307085.1, s__Anaerobutyricum sp934307085, 95.0, 88.63, 0.453; GCA_963600375.1, s__Anaerobutyricum sp963600375, 95.0, 87.87, 0.377; GCA_934317185.1, s__Anaerobutyricum sp934317185, 95.0, 84.26, 0.239; GCF_900209925.1, s__Anaerobutyricum soehngenii, 95.0, 82.77, 0.201	89.71	11	0.99326	N/A
WILDCHIMP_C03_WC19_S19__DASTool_bins.concoct.200	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Succinivibrionaceae;g__Succinivibrio;s__Succinivibrio sp963622535	GCA_963622535.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Succinivibrionaceae;g__Succinivibrio;s__Succinivibrio sp963622535	96.02	0.911	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_963639245.1, s__Succinivibrio sp963639245, 95.0, 85.62, 0.448; GCA_963650525.1, s__Succinivibrio sp963650525, 95.0, 86.98, 0.57	N/A	N/A	N/A	N/A
WILDCHIMP_C03_WC19_S19__DASTool_bins.concoct.203	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Limisoma;s__Limisoma sp963615935	GCA_963615935.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Limisoma;s__Limisoma sp963615935	95.59	0.903	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_963601185.1, s__Limisoma sp963601185, 95.0, 88.27, 0.655; GCA_963590405.1, s__Limisoma sp963590405, 95.0, 86.39, 0.553; GCA_963590085.1, s__Limisoma sp963590085, 95.0, 91.06, 0.733	N/A	N/A	N/A	N/A
