user_genome	classification	closest_genome_reference	closest_genome_reference_radius	closest_genome_taxonomy	closest_genome_ani	closest_genome_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings
WILDCHIMP_G04_WC31_S31__DASTool_bins.metabat2.109_sub	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__	N/A	N/A	N/A	N/A	N/A	GCA_963617915.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__Cryptobacteroides sp963617915	93.17	0.691	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_963604245.1, s__Cryptobacteroides sp963604245, 95.0, 90.55, 0.605; GCA_963642565.1, s__Cryptobacteroides sp963642565, 95.0, 86.12, 0.439; GCA_963660255.1, s__Cryptobacteroides sp963660255, 95.0, 85.44, 0.284; GCA_963623745.1, s__Cryptobacteroides sp963623745, 95.0, 85.33, 0.42; GCA_963639865.1, s__Cryptobacteroides sp963639865, 95.0, 84.58, 0.407; GCA_963642795.1, s__Cryptobacteroides sp963642795, 95.0, 84.4, 0.406; GCA_000433355.1, s__Cryptobacteroides sp000433355, 95.0, 84.09, 0.306; GCA_934725575.1, s__Cryptobacteroides sp934725575, 95.0, 83.86, 0.31; GCA_900544195.1, s__Cryptobacteroides sp900544195, 95.0, 83.75, 0.266; GCA_963596515.1, s__Cryptobacteroides sp963596515, 95.0, 83.56, 0.267; GCA_963604455.1, s__Cryptobacteroides sp963604455, 95.0, 83.47, 0.216; GCA_963657715.1, s__Cryptobacteroides sp963657715, 95.0, 83.44, 0.284; GCA_934667175.1, s__Cryptobacteroides sp934667175, 95.0, 83.36, 0.243; GCA_002321335.1, s__Cryptobacteroides sp002321335, 95.0, 83.04, 0.247; GCA_934698975.1, s__Cryptobacteroides sp934698975, 95.0, 82.93, 0.256; GCA_002314195.1, s__Cryptobacteroides sp002314195, 95.0, 82.88, 0.269; GCA_002438845.1, s__Cryptobacteroides sp002438845, 95.0, 82.54, 0.262; GCA_000431015.1, s__Cryptobacteroides sp000431015, 95.0, 82.38, 0.247; GCA_934725285.1, s__Cryptobacteroides sp934725285, 95.0, 82.2, 0.227; GCA_002439875.1, s__Cryptobacteroides sp002439875, 95.0, 81.95, 0.247; GCA_002437305.1, s__Cryptobacteroides sp002437305, 95.0, 81.44, 0.214; GCA_002297815.1, s__Cryptobacteroides sp002297815, 95.0, 81.03, 0.158	94.72	11	0.99811	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
WILDCHIMP_G04_WC31_S31__DASTool_bins.metabat2.152_sub	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A sp963605995	GCA_963605995.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A sp963605995	95.69	0.692	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCF_934416185.1, s__Blautia_A sp934416185, 95.0, 85.06, 0.269	N/A	N/A	N/A	N/A
WILDCHIMP_H04_WC32_S32__DASTool_bins.concoct.003	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__CAVDRM01;s__CAVDRM01 sp963626285	GCA_963626285.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__CAVDRM01;s__CAVDRM01 sp963626285	96.29	0.877	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_963611355.1, s__CAVDRM01 sp963611355, 95.0, 94.92, 0.831; GCA_963649405.1, s__CAVDRM01 sp963649405, 95.0, 85.37, 0.363	N/A	N/A	N/A	N/A
WILDCHIMP_H04_WC32_S32__DASTool_bins.concoct.020	d__Bacteria;p__Bacillota;c__Bacilli;o__RFN20;f__CAG-826;g__Alloenteromonas;s__	N/A	N/A	N/A	N/A	N/A	GCA_963633165.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__RFN20;f__CAG-826;g__Alloenteromonas;s__Alloenteromonas sp963633165	84.14	0.4	d__Bacteria;p__Bacillota;c__Bacilli;o__RFN20;f__CAG-826;g__Alloenteromonas;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_963650805.1, s__Alloenteromonas sp963650805, 95.0, 82.12, 0.262	91.38	11	0.99452	N/A
WILDCHIMP_H04_WC32_S32__DASTool_bins.concoct.026	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A sp963616205	GCA_963616205.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A sp963616205	95.16	0.755	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_900751995.1, s__Blautia_A sp900751995, 95.0, 87.78, 0.375; GCA_963598855.1, s__Blautia_A sp963598855, 95.0, 87.22, 0.474; GCF_013304735.1, s__Blautia_A sp900066205, 95.0, 88.32, 0.492; GCF_013304825.1, s__Blautia_A schinkii_B, 95.51, 85.5, 0.374; GCF_040096615.1, s__Blautia_A aquisgranensis, 95.0, 84.8, 0.309; GCA_963642325.1, s__Blautia_A sp963642325, 95.0, 86.46, 0.412; GCF_005848555.1, s__Blautia_A sp005848555, 96.6, 87.5, 0.466; GCA_003474435.1, s__Blautia_A sp003474435, 95.0, 85.35, 0.347; GCA_003461955.1, s__Blautia_A sp900066335, 95.0, 88.39, 0.491; GCF_020687435.1, s__Blautia_A fusiformis, 96.97, 87.55, 0.496; GCF_902167715.1, s__Blautia_A luti_A, 96.82, 87.64, 0.463	N/A	N/A	N/A	N/A
WILDCHIMP_H04_WC32_S32__DASTool_bins.concoct.047	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__UBA3839;s__UBA3839 sp963627995	GCA_963627995.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__UBA3839;s__UBA3839 sp963627995	98.71	0.928	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
WILDCHIMP_H04_WC32_S32__DASTool_bins.concoct.049_sub	d__Bacteria;p__Bacillota;c__Bacilli;o__RF39;f__UBA660;g__RUG11198;s__RUG11198 sp963652285	GCA_963652285.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__RF39;f__UBA660;g__RUG11198;s__RUG11198 sp963652285	95.24	0.723	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_934148535.1, s__RUG11198 sp934148535, 95.0, 94.13, 0.716	N/A	N/A	N/A	N/A
WILDCHIMP_H04_WC32_S32__DASTool_bins.concoct.051_sub	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__	N/A	N/A	N/A	N/A	N/A	GCA_963602765.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp963602765	92.97	0.752	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_963588475.1, s__Prevotella sp963588475, 95.0, 86.96, 0.451	91.18	11	0.99599	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
WILDCHIMP_H04_WC32_S32__DASTool_bins.concoct.059	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA737;s__	N/A	N/A	N/A	N/A	N/A	GCA_900549755.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA737;s__UBA737 sp900549755	94.8	0.748	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA737;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_905193585.1, s__UBA737 sp905193585, 95.09, 92.98, 0.623; GCA_900547305.1, s__UBA737 sp900547305, 95.0, 92.43, 0.524; GCA_934486705.1, s__UBA737 sp934486705, 95.0, 90.88, 0.469; GCA_900549055.1, s__UBA737 sp900549055, 95.0, 90.0, 0.534; GCA_002431945.1, s__UBA737 sp002431945, 95.0, 84.63, 0.232; GCA_934454655.1, s__UBA737 sp934454655, 95.0, 81.09, 0.168	97.28	11	0.99674	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
WILDCHIMP_H04_WC32_S32__DASTool_bins.concoct.085_sub	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-488;s__CAG-488 sp963625295	GCA_963625295.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-488;s__CAG-488 sp963625295	96.63	0.922	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_963631735.1, s__CAG-488 sp963631735, 95.0, 85.55, 0.38; GCA_963649715.1, s__CAG-488 sp963649715, 95.0, 90.82, 0.803; GCA_937892835.1, s__CAG-488 sp937892835, 95.0, 85.67, 0.271; GCA_963648385.1, s__CAG-488 sp963648385, 95.0, 88.67, 0.666	N/A	N/A	N/A	N/A
WILDCHIMP_H04_WC32_S32__DASTool_bins.concoct.087	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__Colicola;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__Colicola;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_963619585.1, s__Colicola sp963619585, 95.0, 87.89, 0.507; GCA_963659655.1, s__Colicola sp963659655, 95.0, 87.08, 0.27; GCA_963622445.1, s__Colicola sp963622445, 95.0, 86.24, 0.509; GCA_963622435.1, s__Colicola sp963622435, 95.0, 83.04, 0.166; GCA_963591775.1, s__Colicola sp963591775, 95.0, 82.51, 0.204	89.58	11	0.9933	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
WILDCHIMP_H04_WC32_S32__DASTool_bins.concoct.099	d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Bulleidia;s__	N/A	N/A	N/A	N/A	N/A	GCA_963621095.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Bulleidia;s__Bulleidia sp963621095	94.03	0.828	d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Bulleidia;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_963659075.1, s__Bulleidia sp963659075, 95.0, 94.18, 0.837; GCA_963638375.1, s__Bulleidia sp963638375, 95.0, 91.3, 0.782; GCA_963650865.1, s__Bulleidia sp963650865, 95.0, 88.78, 0.66; GCA_963661415.1, s__Bulleidia sp963661415, 95.0, 88.28, 0.635; GCA_963600555.1, s__Bulleidia sp963600555, 95.0, 84.76, 0.291; GCA_963613355.1, s__Bulleidia sp963613355, 95.0, 82.95, 0.369	92.14	11	0.99864	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
WILDCHIMP_H04_WC32_S32__DASTool_bins.concoct.101_sub	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-791;s__CAG-791 sp963624875	GCA_963624875.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-791;s__CAG-791 sp963624875	95.74	0.808	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_963597485.1, s__CAG-791 sp963597485, 95.0, 94.17, 0.741; GCA_963658695.1, s__CAG-791 sp963658695, 95.0, 84.77, 0.421; GCA_963650385.1, s__CAG-791 sp963650385, 95.0, 83.86, 0.304; GCA_963629395.1, s__CAG-791 sp963629395, 95.0, 89.55, 0.594	N/A	N/A	N/A	N/A
WILDCHIMP_H04_WC32_S32__DASTool_bins.concoct.119	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__	N/A	N/A	N/A	N/A	N/A	GCA_963623245.1	95.0	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium sp963623245	88.67	0.639	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCF_012932445.1, s__Bifidobacterium panos, 95.0, 87.05, 0.35	92.16	11	0.99642	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
WILDCHIMP_H04_WC32_S32__DASTool_bins.concoct.133	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Sphaerochaetales;f__Sphaerochaetaceae;g__Ornithospirochaeta;s__	N/A	N/A	N/A	N/A	N/A	GCA_963636745.1	95.0	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Sphaerochaetales;f__Sphaerochaetaceae;g__Ornithospirochaeta;s__Ornithospirochaeta sp963636745	93.19	0.765	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Sphaerochaetales;f__Sphaerochaetaceae;g__Ornithospirochaeta;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	87.85	11	0.99747	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
WILDCHIMP_H04_WC32_S32__DASTool_bins.concoct.151_sub	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__	N/A	N/A	N/A	N/A	N/A	GCA_963654815.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp963654815	93.78	0.855	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_963602915.1, s__Prevotella sp963602915, 95.0, 91.27, 0.797; GCA_963607545.1, s__Prevotella sp963607545, 95.0, 89.85, 0.738; GCA_963609005.1, s__Prevotella sp963609005, 95.0, 89.41, 0.643	71.9	11	0.99852	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
WILDCHIMP_H04_WC32_S32__DASTool_bins.concoct.179	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__RUG14243;s__	N/A	N/A	N/A	N/A	N/A	GCA_963617415.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__RUG14243;s__RUG14243 sp963617415	90.2	0.733	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__RUG14243;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_963620785.1, s__RUG14243 sp963620785, 95.0, 87.05, 0.57; GCA_963637505.1, s__RUG14243 sp963637505, 95.0, 83.01, 0.301	89.58	11	0.99509	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
WILDCHIMP_H04_WC32_S32__DASTool_bins.concoct.210	d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__UBA1783;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__UBA1783;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_963606005.1, s__UBA1783 sp963606005, 95.0, 81.15, 0.243; GCA_963586925.1, s__UBA1783 sp963586925, 95.0, 81.14, 0.226	89.99	11	0.98772	N/A
WILDCHIMP_H04_WC32_S32__DASTool_bins.concoct.214	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__Treponemataceae;g__Treponema_D;s__	N/A	N/A	N/A	N/A	N/A	GCA_963613915.1	95.0	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__Treponemataceae;g__Treponema_D;s__Treponema_D sp963613915	93.08	0.858	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__Treponemataceae;g__Treponema_D;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_963659855.1, s__Treponema_D sp963659855, 95.0, 89.91, 0.701; GCA_963651875.1, s__Treponema_D sp963651875, 95.0, 89.87, 0.667	88.05	11	0.99572	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
WILDCHIMP_H04_WC32_S32__DASTool_bins.concoct.227	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea_A;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea_A;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_963595255.1, s__Dorea_A sp963595255, 95.0, 94.25, 0.729; GCF_025150085.1, s__Dorea_A longicatena, 95.0, 92.11, 0.652; GCA_900550865.1, s__Dorea_A sp900550865, 95.0, 88.26, 0.549; GCA_934295165.1, s__Dorea_A sp934295165, 95.0, 88.09, 0.489; GCA_934309195.1, s__Dorea_A sp934309195, 95.0, 87.86, 0.535; GCF_025567265.1, s__Dorea_A amylophila, 96.98, 87.57, 0.409; GCA_019421265.1, s__Dorea_A sp019421265, 95.0, 87.49, 0.308; GCF_000424345.1, s__Dorea_A longicatena_C, 95.0, 87.27, 0.413; GCF_934294775.1, s__Dorea_A sp934294775, 95.0, 84.77, 0.302	88.98	11	0.99099	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
WILDCHIMP_H04_WC32_S32__DASTool_bins.concoct.244	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__Colicola;s__	N/A	N/A	N/A	N/A	N/A	GCA_963630875.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__Colicola;s__Colicola sp963630875	93.97	0.724	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__Colicola;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	85.42	11	0.99668	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
WILDCHIMP_H04_WC32_S32__DASTool_bins.concoct.254	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-791;s__	N/A	N/A	N/A	N/A	N/A	GCA_963593905.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-791;s__CAG-791 sp963593905	86.8	0.508	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-791;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_963658405.1, s__CAG-791 sp963658405, 95.0, 83.91, 0.281; GCA_963596015.1, s__CAG-791 sp963596015, 95.0, 83.78, 0.285	91.96	11	0.99428	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
WILDCHIMP_H04_WC32_S32__DASTool_bins.concoct.303	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__SIG603;s__SIG603 sp963597005	GCA_963597005.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__SIG603;s__SIG603 sp963597005	95.44	0.921	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_963657025.1, s__SIG603 sp963657025, 95.0, 90.57, 0.703; GCA_963611165.1, s__SIG603 sp963611165, 95.0, 91.47, 0.817; GCA_963589785.1, s__SIG603 sp963589785, 95.0, 88.07, 0.701	N/A	N/A	N/A	N/A
WILDCHIMP_H04_WC32_S32__DASTool_bins.maxbin2.125_sub	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	87.23	11	0.97895	N/A
WILDCHIMP_H04_WC32_S32__DASTool_bins.maxbin2.201_sub	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA6857;s__	N/A	N/A	N/A	N/A	N/A	GCA_002451715.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA6857;s__UBA6857 sp002451715	87.99	0.531	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA6857;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_934552855.1, s__UBA6857 sp934552855, 95.0, 84.22, 0.335; GCA_030525185.1, s__UBA6857 sp030525185, 95.0, 83.38, 0.268; GCA_934561055.1, s__UBA6857 sp934561055, 95.0, 82.9, 0.292; GCA_002438505.1, s__UBA6857 sp002438505, 95.0, 80.03, 0.154; GCA_934511365.1, s__UBA6857 sp934511365, 95.0, 79.86, 0.152	94.12	11	0.99407	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
WILDCHIMP_H04_WC32_S32__DASTool_bins.metabat2.004	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus;s__Ruminococcus sp900540005	GCA_900540005.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus;s__Ruminococcus sp900540005	97.41	0.811	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
WILDCHIMP_H04_WC32_S32__DASTool_bins.metabat2.031	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Wujia;s__Wujia sp963631525	GCA_963631525.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Wujia;s__Wujia sp963631525	97.63	0.861	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_900553925.1, s__Wujia sp900553925, 95.0, 87.73, 0.414; GCF_022174665.1, s__Wujia sp022174665, 95.0, 87.13, 0.479; GCA_937894705.1, s__Wujia sp002431865, 95.0, 91.84, 0.708; GCA_934318045.1, s__Wujia sp934318045, 95.0, 86.56, 0.392; GCF_020687505.1, s__Wujia hominis, 95.0, 90.95, 0.7; GCA_900767585.1, s__Wujia sp900767585, 95.0, 86.45, 0.376; GCA_002404515.1, s__Wujia sp002404515, 95.0, 91.64, 0.608; GCA_018918185.1, s__Wujia sp900539705, 95.0, 89.09, 0.597; GCA_963659815.1, s__Wujia sp963659815, 95.0, 94.83, 0.81	N/A	N/A	N/A	N/A
WILDCHIMP_H04_WC32_S32__DASTool_bins.metabat2.064	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;s__Lachnospira sp963654395	GCA_963654395.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;s__Lachnospira sp963654395	95.85	0.78	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_963590775.1, s__Lachnospira sp963590775, 95.0, 87.61, 0.41; GCF_009680455.1, s__Lachnospira eligens_A, 95.58, 86.34, 0.388; GCA_003464165.1, s__Lachnospira sp003451515, 95.0, 86.03, 0.37; GCA_963597265.1, s__Lachnospira sp963597265, 95.0, 86.7, 0.379; GCF_003458705.1, s__Lachnospira sp003537285, 95.44, 86.74, 0.408; GCF_000146185.1, s__Lachnospira eligens, 95.0, 86.47, 0.422; GCA_030537195.1, s__Lachnospira sp030537195, 95.0, 86.41, 0.369	N/A	N/A	N/A	N/A
WILDCHIMP_H04_WC32_S32__DASTool_bins.metabat2.084	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus_C;s__Ruminococcus_C sp963590855	GCA_963590855.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus_C;s__Ruminococcus_C sp963590855	96.09	0.838	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_934463425.1, s__Ruminococcus_C sp934463425, 95.0, 92.87, 0.728; GCA_000980705.1, s__Ruminococcus_C sp000980705, 95.0, 86.39, 0.397	N/A	N/A	N/A	N/A
WILDCHIMP_H04_WC32_S32__DASTool_bins.metabat2.098	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Oscillibacter;s__	N/A	N/A	N/A	N/A	N/A	GCA_022778785.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Oscillibacter;s__Oscillibacter sp022778785	82.46	0.218	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Oscillibacter;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	96.82	11	0.9787	N/A
WILDCHIMP_H04_WC32_S32__DASTool_bins.metabat2.099	d__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Lentihominibacter;s__Lentihominibacter sp963619345	GCA_963619345.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Lentihominibacter;s__Lentihominibacter sp963619345	98.89	0.862	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_934247125.1, s__Lentihominibacter sp934247125, 95.0, 89.56, 0.553; GCF_025567305.1, s__Lentihominibacter butyricus, 95.0, 90.1, 0.638	N/A	N/A	N/A	N/A
WILDCHIMP_H04_WC32_S32__DASTool_bins.metabat2.107	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiia;o__Opitutales;f__UBA953;g__Spyradosoma;s__Spyradosoma sp963613695	GCA_963613695.1	95.0	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiia;o__Opitutales;f__UBA953;g__Spyradosoma;s__Spyradosoma sp963613695	96.32	0.838	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_963620895.1, s__Spyradosoma sp963620895, 95.0, 90.24, 0.677	N/A	N/A	N/A	N/A
